Company, Quarter, Days Receivable, Current Ratio, Cash to TA, Working Capital To TA, Asset Turnover, Gross Profit Margin,Operating Profit Margin, Net Profit Margin, Debt to asset, Debt to equity, Equity multiplier,Time interest earned coverage, Operating return on asset, Return on asset, Return on Equity, EBITDA to TA, Cashflow to expenditure,Cashflow to debt, Result
Brandywine Realty Trust (BDN),2015-06,99.61,2.23,0.0258,0.0327,0.03,1.00,0.2168,0.0210,0.5076,1.1655,2.30,1.08,0.0066,0.0006,0.0015,0.0173,0.64,0.0176,1
Brandywine Realty Trust (BDN),2015-09,93.76,1.46,0.0107,0.0138,0.03,1.00,0.1935,0.1320,0.5146,1.2042,2.34,1.02,0.0062,0.0042,0.0099,0.0183,-1.10,0.0231,1
Bonanza Creek Energy,2015-09,79.24,0.88,0.0130,-0.0120,0.04,0.69,-2.3080,-1.5565,0.4505,1.1233,2.49,-11.83,-0.0857,-0.0578,-0.1441,-0.0552,0.45,0.0422,0
Brandywine Realty Trust (BDN),2016-03,97.41,4.07,0.0967,0.0984,0.03,1.00,0.1739,0.3364,0.4991,1.1228,2.25,0.97,0.0054,0.0105,0.0236,0.0166,0.53,0.0179,1
Brandywine Realty Trust (BDN),2016-06,108.83,3.46,0.0635,0.0713,0.03,1.00,0.1885,-0.0102,0.4866,1.0639,2.19,1.18,0.0057,-0.0003,-0.0007,0.0168,0.67,0.0217,1
Brandywine Realty Trust (BDN),2016-09,108.08,2.74,0.0529,0.0575,0.03,1.00,0.1997,0.0603,0.4860,1.0630,2.19,1.21,0.0063,0.0019,0.0041,0.0174,0.82,0.0230,1
Brandywine Realty Trust (BDN),2016-12,110.43,2.67,0.0473,0.0543,0.03,1.00,0.1978,-0.0928,0.4911,1.0786,2.20,1.26,0.0064,-0.0030,-0.0066,0.0176,0.75,0.0216,1
Brandywine Realty Trust (BDN),2017-03,113.37,2.75,0.0572,0.0620,0.03,1.00,0.1881,0.1612,0.4907,1.0806,2.20,1.14,0.0060,0.0051,0.0113,0.0176,1.07,0.0202,1
Brandywine Realty Trust (BDN),2017-06,120.83,1.63,0.0098,0.0210,0.03,1.00,0.2054,0.0599,0.4938,1.0984,2.22,1.27,0.0068,0.0020,0.0044,0.0183,1.38,0.0221,1
Brandywine Realty Trust (BDN),2017-09,126.75,1.46,0.0066,0.0170,0.03,1.00,0.2296,0.1482,0.4901,1.0899,2.22,1.46,0.0077,0.0049,0.0110,0.0187,0.88,0.0241,1
Brandywine Realty Trust (BDN),2017-12,126.69,2.79,0.0506,0.0627,0.03,1.00,0.1967,0.5464,0.4833,1.0556,2.18,1.28,0.0066,0.0182,0.0398,0.0182,1.28,0.0278,1
Brandywine Realty Trust (BDN),2018-03,126.75,2.85,0.0497,0.0632,0.03,1.00,0.2042,0.3251,0.4805,1.0488,2.18,1.43,0.0069,0.0110,0.0240,0.0182,1.01,0.0199,1
Brandywine Realty Trust (BDN),2018-06,131.79,2.18,0.0271,0.0413,0.03,1.00,0.2242,0.0972,0.4857,1.0575,2.18,1.56,0.0075,0.0033,0.0071,0.0186,1.23,0.0303,1
Bonanza Creek Energy,2015-12,89.23,0.88,0.0169,-0.0126,0.05,0.62,-10.8613,-10.0586,0.6920,4.1625,6.02,-43.40,-0.4918,-0.4554,-2.7395,-0.4458,0.15,0.0113,0
Penn National Gaming Inc (PENN),2014-09,5.89,0.92,0.0937,-0.0147,0.26,0.43,0.0353,0.0132,0.4991,1.5401,3.09,2.04,0.0093,0.0035,0.0106,0.0264,1.04,0.0674,1
ServiceMaster Global Holdings Inc (SERV),2016-06,61.20,0.94,0.0626,-0.0143,0.14,0.49,0.1995,-0.1178,0.0110,0.1008,9.18,-6.88,0.0273,-0.0161,-0.1479,0.0040,17.25,2.3000,0
Penn National Gaming Inc (PENN),2015-03,5.54,0.92,0.1042,-0.0165,0.29,0.44,0.0354,0.0166,0.5595,2.2190,3.97,1.93,0.0103,0.0048,0.0191,0.0299,1.35,0.0514,1
Penn National Gaming Inc (PENN),2015-06,5.80,0.83,0.1003,-0.0365,0.30,0.43,0.0495,0.0241,0.5423,2.1043,3.88,2.82,0.0149,0.0073,0.0282,0.0337,1.54,0.0871,0
Penn National Gaming Inc (PENN),2015-09,4.98,0.70,0.0435,-0.0313,0.14,0.43,0.1923,0.0066,0.3280,-2.4942,-7.60,1.28,0.0276,0.0010,-0.0072,0.0475,2.81,0.0775,0
Penn National Gaming Inc (PENN),2015-12,5.84,0.67,0.0461,-0.0361,0.14,0.42,0.1780,-0.0124,0.3330,-2.5234,-7.58,1.15,0.0254,-0.0018,0.0134,0.0390,3.36,0.0629,0
Penn National Gaming Inc (PENN),2016-03,5.60,0.64,0.0418,-0.0370,0.15,0.43,0.1858,0.0313,0.3304,-2.6104,-7.90,1.21,0.0274,0.0046,-0.0365,0.0403,3.74,0.0425,0
Penn National Gaming Inc (PENN),2016-06,5.51,0.63,0.0430,-0.0385,0.15,0.42,0.1941,0.0442,0.3243,-2.7480,-8.47,1.30,0.0290,0.0066,-0.0561,0.0419,5.55,0.0732,0
Penn National Gaming Inc (PENN),2016-09,5.08,0.64,0.0384,-0.0381,0.15,0.42,0.1819,0.0608,0.3182,-3.0169,-9.48,1.22,0.0265,0.0089,-0.0840,0.0395,11.01,0.0754,0
Penn National Gaming Inc (PENN),2016-12,7.49,0.74,0.0461,-0.0276,0.15,0.41,0.1532,0.0068,0.2846,-2.6053,-9.16,1.00,0.0229,0.0010,-0.0093,0.0372,3.12,0.0648,0
Penn National Gaming Inc (PENN),2017-03,5.74,0.89,0.0525,-0.0101,0.16,0.43,0.1807,0.0066,0.2877,-2.6318,-9.15,1.22,0.0284,0.0010,-0.0094,0.0426,5.04,0.0596,0
Penn National Gaming Inc (PENN),2017-06,5.54,0.75,0.0450,-0.0255,0.16,0.43,0.1766,0.0214,0.2686,-2.5867,-9.63,1.20,0.0282,0.0034,-0.0330,0.0421,5.04,0.0964,0
Penn National Gaming Inc (PENN),2017-09,6.04,0.82,0.0476,-0.0161,0.14,0.42,0.2083,0.9790,0.2368,5.0717,21.42,1.42,0.0302,0.1417,3.0358,0.0421,4.57,0.0936,1
Extended Stay America Inc (STAY),2016-12,6.34,0.65,0.0201,-0.0160,0.07,0.54,0.2635,-0.1840,0.6184,3.2526,5.26,-20.35,0.0186,-0.0130,-0.0684,0.0323,1.40,0.0319,0
Penn National Gaming Inc (PENN),2018-03,6.24,0.70,0.0422,-0.0272,0.16,0.43,0.2117,0.0557,0.2322,-35.6623,-153.56,1.49,0.0334,0.0088,-1.3507,0.0451,5.69,0.0558,0
Penn National Gaming Inc (PENN),2018-06,5.98,0.63,0.0393,-0.0355,0.16,0.43,0.1993,0.0653,0.2118,38.8548,183.45,1.42,0.0324,0.0106,1.9451,0.0439,6.68,0.1300,0
RH (RH),2014-07,5.01,2.49,0.1328,0.3946,0.32,0.39,0.1128,0.0628,0.2173,0.4835,2.23,11.26,0.0358,0.0199,0.0444,0.0419,1.22,0.0926,1
RH (RH),2015-01,4.01,2.65,0.0976,0.3721,0.38,0.37,0.1293,0.0730,0.0126,0.0274,2.17,12.68,0.0494,0.0279,0.0605,0.0580,2.59,5.4576,1
RH (RH),2015-04,5.43,2.65,0.0648,0.3628,0.26,0.34,0.0403,0.0169,0.0120,0.0268,2.23,3.01,0.0106,0.0045,0.0100,0.0189,-0.49,-0.7456,1
RH (RH),2015-07,4.05,3.03,0.1527,0.4347,0.25,0.38,0.1113,0.0591,0.0098,0.0243,2.49,7.62,0.0283,0.0150,0.0373,0.0362,1.03,1.4342,1
RH (RH),2015-10,5.47,3.02,0.1102,0.4218,0.26,0.36,0.0843,0.0389,0.2584,0.6339,2.45,4.08,0.0218,0.0101,0.0247,0.0306,-7.58,-0.0587,1
RH (RH),2016-04,8.46,3.06,0.1156,0.4083,0.22,0.28,-0.0252,-0.0296,0.2656,0.6193,2.33,-8.79,-0.0056,-0.0066,-0.0153,0.0005,-1.99,-0.1659,1
RH (RH),2016-07,6.72,2.84,0.0180,0.3562,0.26,0.33,0.0405,0.0127,0.2644,0.6185,2.34,37.44,0.0105,0.0033,0.0077,0.0171,0.65,0.0302,1
RH (RH),2016-10,6.55,2.75,0.0257,0.3396,0.25,0.32,0.0280,0.0046,0.2597,0.6208,2.39,19.43,0.0071,0.0012,0.0028,0.0141,1.65,0.0976,1
RH (RH),2017-01,7.26,2.74,0.0397,0.3293,0.27,0.34,0.0462,0.0161,0.2589,0.6172,2.38,44.15,0.0124,0.0043,0.0103,0.0195,1.82,0.1723,1
RH (RH),2017-04,7.82,2.06,0.0411,0.2416,0.29,0.30,0.0123,-0.0060,0.2955,0.9243,3.13,29.22,0.0035,-0.0017,-0.0054,0.0118,5.85,0.2153,1
RH (RH),2017-07,6.70,1.50,0.0119,0.1354,0.34,0.33,0.0197,-0.0128,0.5801,-22.5587,-38.89,1.33,0.0067,-0.0043,0.1680,0.0157,5.36,0.1804,1
RH (RH),2017-10,6.08,1.47,0.0123,0.1217,0.33,0.36,0.0729,0.0222,0.5802,-41.3561,-71.28,3.37,0.0240,0.0073,-0.5203,0.0343,3.60,0.0693,1
RH (RH),2018-01,4.22,1.24,0.0103,0.0725,0.39,0.39,0.1031,0.0004,0.5258,-124.1968,-236.21,5.78,0.0399,0.0002,-0.0356,0.0509,4.72,0.1848,1
RH (RH),2018-04,6.23,1.31,0.0119,0.0878,0.32,0.38,0.0962,0.0503,0.5359,108.4593,202.38,4.56,0.0306,0.0160,3.2468,0.0404,0.29,0.0083,1
RH (RH),2018-07,7.08,0.83,0.0122,-0.0796,0.35,0.42,0.1332,0.0999,0.4730,5.8745,12.42,7.23,0.0471,0.0353,0.4385,0.0568,1.83,0.0728,0
Seadrill Limited,2015-09,113.39,0.87,0.0499,-0.0193,0.04,0.59,-1.7878,-1.8569,0.4796,1.2329,2.57,-16.77,-0.0744,-0.0772,-0.1985,-0.0667,5.18,0.0520,0
Dave & Buster's Entertainment Inc (PLAY),2014-10,1.16,0.96,0.0638,-0.0061,0.18,0.80,0.0056,-0.0282,0.4645,1.7572,3.78,0.16,0.0010,-0.0050,-0.0189,0.0205,0.81,0.0612,0
Dave & Buster's Entertainment Inc (PLAY),2015-01,1.05,1.14,0.0746,0.0180,0.22,0.80,0.1351,0.0708,0.4513,1.6584,3.67,5.88,0.0294,0.0154,0.0567,0.0493,1.32,0.1165,1
Dave & Buster's Entertainment Inc (PLAY),2015-04,0.07,1.19,0.0911,0.0258,0.23,0.81,0.1605,0.0878,0.4341,1.5153,3.49,8.15,0.0362,0.0198,0.0690,0.0553,1.41,0.1205,1
Dave & Buster's Entertainment Inc (PLAY),2015-07,1.58,0.68,0.0249,-0.0485,0.23,0.81,0.1232,0.0578,0.3795,1.1696,3.08,10.29,0.0281,0.0132,0.0407,0.0484,0.82,0.0936,0
Dave & Buster's Entertainment Inc (PLAY),2015-10,1.95,0.65,0.0199,-0.0555,0.20,0.81,0.0491,0.0236,0.3654,1.1082,3.03,4.81,0.0097,0.0047,0.0142,0.0303,0.88,0.1017,0
Dave & Buster's Entertainment Inc (PLAY),2016-01,1.59,0.70,0.0254,-0.0464,0.23,0.59,0.1625,0.0980,0.3362,0.9742,2.90,16.32,0.0379,0.0229,0.0663,0.0583,1.49,0.1938,0
Dave & Buster's Entertainment Inc (PLAY),2016-04,0.30,0.49,0.0280,-0.0874,0.26,0.61,0.1953,0.1189,0.2985,0.7858,2.63,25.50,0.0510,0.0311,0.0817,0.0717,2.01,0.2559,0
Dave & Buster's Entertainment Inc (PLAY),2016-07,0.68,0.43,0.0228,-0.0949,0.24,0.59,0.1473,0.0880,0.2846,0.7067,2.48,20.26,0.0354,0.0211,0.0525,0.0564,0.97,0.1555,0
Dave & Buster's Entertainment Inc (PLAY),2016-10,2.92,0.35,0.0141,-0.1195,0.22,0.58,0.0817,0.0470,0.2662,0.6628,2.49,12.72,0.0179,0.0103,0.0256,0.0398,1.14,0.1901,0
Dave & Buster's Entertainment Inc (PLAY),2017-01,1.97,0.43,0.0191,-0.0971,0.26,0.59,0.1653,0.1013,0.2509,0.6010,2.40,33.56,0.0424,0.0260,0.0623,0.0645,1.96,0.2150,0
Dave & Buster's Entertainment Inc (PLAY),2017-04,0.36,0.40,0.0185,-0.1092,0.28,0.62,0.2112,0.1407,0.2269,0.5376,2.37,36.29,0.0597,0.0397,0.0942,0.0819,2.10,0.3922,0
Dave & Buster's Entertainment Inc (PLAY),2017-07,0.60,0.44,0.0186,-0.0976,0.25,0.60,0.1395,0.1081,0.2715,0.7138,2.63,19.11,0.0353,0.0273,0.0719,0.0577,1.15,0.2066,0
Dave & Buster's Entertainment Inc (PLAY),2017-10,0.58,0.38,0.0134,-0.1126,0.22,0.59,0.0797,0.0486,0.2769,0.7401,2.67,9.07,0.0175,0.0107,0.0286,0.0401,0.85,0.1364,0
Dave & Buster's Entertainment Inc (PLAY),2018-01,1.44,0.46,0.0157,-0.0943,0.25,0.59,0.1392,0.1169,0.3060,0.8686,2.84,15.90,0.0355,0.0298,0.0845,0.0591,0.91,0.1737,0
Dave & Buster's Entertainment Inc (PLAY),2018-04,0.27,0.44,0.0138,-0.1001,0.27,0.61,0.1764,0.1269,0.2889,0.8091,2.80,20.24,0.0478,0.0343,0.0962,0.0702,1.61,0.2791,0
Dave & Buster's Entertainment Inc (PLAY),2018-07,0.39,0.47,0.0178,-0.0910,0.25,0.59,0.1439,0.1058,0.2884,0.8207,2.85,14.12,0.0366,0.0269,0.0766,0.0598,1.56,0.2376,0
Acadia Realty Trust (AKR),2014-09,62.97,4.14,0.0844,0.0744,0.02,1.00,0.3195,0.5993,0.4649,1.3564,2.92,2.13,0.0062,0.0116,0.0340,0.0118,0.24,0.0137,1
Acadia Realty Trust (AKR),2014-12,65.03,4.16,0.0983,0.0850,0.02,1.00,0.3417,0.1846,0.4137,1.0710,2.59,3.25,0.0064,0.0035,0.0089,0.0117,0.14,0.0184,1
Acadia Realty Trust (AKR),2015-03,65.82,4.12,0.0643,0.0588,0.02,1.00,0.2886,0.3153,0.4545,1.2156,2.67,2.80,0.0053,0.0058,0.0154,0.0103,0.10,0.0204,1
Acadia Realty Trust (AKR),2015-06,64.14,3.68,0.0557,0.0499,0.02,1.00,0.2453,0.4984,0.4461,1.2184,2.73,2.18,0.0044,0.0089,0.0243,0.0093,0.23,0.0205,1
Acadia Realty Trust (AKR),2015-09,60.05,2.60,0.0391,0.0319,0.02,1.00,0.3331,0.2423,0.4438,1.2105,2.73,5.24,0.0064,0.0046,0.0127,0.0126,0.43,0.0240,1
Acadia Realty Trust (AKR),2015-12,66.43,1.97,0.0363,0.0245,0.02,1.00,0.2837,0.1623,0.4480,1.2345,2.76,2.80,0.0051,0.0029,0.0081,0.0106,0.50,0.0208,1
Acadia Realty Trust (AKR),2016-03,78.38,1.99,0.0378,0.0254,0.02,1.00,0.2050,0.6020,0.4118,1.1243,2.73,2.90,0.0031,0.0092,0.0251,0.0087,-0.33,0.0139,1
SeaWorld Entertainment Inc (SEAS),2014-09,7.92,0.89,0.0455,-0.0105,0.20,0.52,0.3266,0.1758,0.6346,2.5905,4.08,7.76,0.0640,0.0344,0.1406,0.0822,4.42,0.0849,1
Linn Energy Inc,2016-12,56.71,0.83,0.0003,-0.0199,0.08,0.61,-0.7943,-2.9035,0.2288,0.4110,1.80,-8.99,-0.0626,-0.2289,-0.4112,-0.0572,0.81,0.0213,0
Papa John's International Inc (PZZA),2018-09,13.14,0.93,0.0451,-0.0207,0.66,0.21,-0.0384,-0.0358,1.0446,-1.9845,-1.90,-2.35,-0.0254,-0.0236,0.0449,-0.0044,2.73,0.0427,0
SeaWorld Entertainment Inc (SEAS),2015-06,12.89,0.53,0.0217,-0.0636,0.16,0.43,0.1168,0.0148,0.6574,3.3011,5.02,2.91,0.0188,0.0024,0.0120,0.0400,2.44,0.0652,0
SeaWorld Entertainment Inc (SEAS),2015-09,8.79,0.91,0.0483,-0.0093,0.20,0.53,0.3438,0.1971,0.6456,2.9557,4.58,11.38,0.0690,0.0396,0.1812,0.0875,4.10,0.0862,1
SeaWorld Entertainment Inc (SEAS),2015-12,13.28,0.46,0.0079,-0.0516,0.11,0.30,-0.0186,-0.0412,0.6618,3.1356,4.74,-0.34,-0.0021,-0.0046,-0.0219,0.0169,0.16,0.0040,0
Penn National Gaming Inc (PENN),2014-12,5.75,0.89,0.0933,-0.0221,0.29,0.43,-0.4678,-0.3844,0.5638,2.2739,4.03,-24.17,-0.1362,-0.1120,-0.4516,-0.1157,0.23,0.0121,0
SeaWorld Entertainment Inc (SEAS),2016-06,14.09,0.37,0.0121,-0.1021,0.15,0.92,0.1025,0.0479,0.6717,4.0857,6.08,2.61,0.0157,0.0073,0.0447,0.0326,1.44,0.0489,0
SeaWorld Entertainment Inc (SEAS),2016-09,9.16,0.64,0.0235,-0.0355,0.20,0.93,0.3145,0.1353,0.6543,3.3958,5.19,10.08,0.0641,0.0276,0.1432,0.0813,4.56,0.0945,0
SeaWorld Entertainment Inc (SEAS),2016-12,12.35,0.58,0.0290,-0.0462,0.11,0.93,-0.0098,-0.0445,0.6654,3.4318,5.16,-0.14,-0.0011,-0.0050,-0.0258,0.0170,0.86,0.0136,0
Vail Resorts Inc (MTN),2014-07,63.75,0.85,0.0204,-0.0226,0.06,-0.43,-0.6974,-0.1920,0.2878,0.7621,2.65,-1.25,-0.0435,-0.0120,-0.0317,-0.0552,-0.67,-0.0964,0
FirstEnergy Corp,2017-12,25.80,0.76,0.0139,-0.0229,0.14,0.66,0.1113,-0.4331,0.5324,5.7317,10.77,1.66,0.0152,-0.0591,-0.6367,0.0245,1.25,0.0465,0
SeaWorld Entertainment Inc (SEAS),2017-09,10.15,0.57,0.0247,-0.0520,0.21,0.93,0.2603,0.1257,0.7220,5.1152,7.09,5.65,0.0537,0.0259,0.1837,0.0736,2.73,0.0649,0
SeaWorld Entertainment Inc (SEAS),2017-12,13.02,0.47,0.0159,-0.0646,0.13,0.92,-0.0406,-0.0770,0.7394,5.3652,7.26,-0.54,-0.0052,-0.0098,-0.0711,0.0153,0.14,0.0030,0
Penn National Gaming Inc (PENN),2017-12,7.35,0.76,0.0531,-0.0246,0.15,0.41,0.1361,-0.0960,0.2320,-16.6055,-71.57,0.04,0.0200,-0.0141,1.0089,-0.0118,3.58,0.1002,0
SeaWorld Entertainment Inc (SEAS),2018-06,16.66,0.44,0.0155,-0.0947,0.18,0.92,0.1503,0.0579,0.7015,5.6280,8.02,2.86,0.0272,0.0105,0.0842,0.0457,2.07,0.0702,0
SeaWorld Entertainment Inc (SEAS),2018-09,12.45,0.81,0.0568,-0.0259,0.22,0.93,0.3220,0.1987,0.6840,4.0526,5.92,7.98,0.0703,0.0434,0.2571,0.0890,3.23,0.0930,1
R Inc (UDR),2014-09,7.97,0.27,0.0056,-0.0219,0.03,1.00,0.1600,0.1961,0.5260,1.3059,2.48,1.00,0.0048,0.0059,0.0146,0.0107,0.58,0.0264,1
R Inc (UDR),2015-03,6.35,0.24,0.0043,-0.0203,0.03,1.00,0.2060,0.3359,0.5127,1.2514,2.44,1.59,0.0066,0.0108,0.0263,0.0174,2.20,0.0273,1
R Inc (UDR),2015-06,6.46,0.21,0.0037,-0.0219,0.03,1.00,0.1821,0.4024,0.5136,1.2473,2.43,1.32,0.0057,0.0125,0.0304,0.0182,5.37,0.0339,1
R Inc (UDR),2015-09,6.30,0.22,0.0036,-0.0213,0.03,1.00,0.1816,0.0600,0.5075,1.2223,2.41,1.33,0.0058,0.0019,0.0046,0.0077,3.51,0.0253,1
R Inc (UDR),2015-12,6.32,0.21,0.0036,-0.0216,0.03,1.00,0.1465,0.7004,0.4659,1.2314,2.64,1.05,0.0045,0.0217,0.0574,0.0263,0.49,0.0352,1
R Inc (UDR),2016-03,6.40,0.20,0.0032,-0.0221,0.03,1.00,0.1624,0.0443,0.4488,1.1477,2.56,1.24,0.0050,0.0014,0.0035,0.0064,8.00,0.0331,1
R Inc (UDR),2016-06,7.42,0.20,0.0034,-0.0240,0.03,1.00,0.1813,0.0752,0.4553,1.1760,2.58,1.44,0.0057,0.0024,0.0061,0.0080,1.04,0.0328,1
R Inc (UDR),2016-09,7.29,0.18,0.0032,-0.0259,0.03,1.00,0.1889,0.1108,0.4632,1.2126,2.62,1.46,0.0060,0.0035,0.0092,0.0095,2.06,0.0442,1
R Inc (UDR),2017-03,7.30,0.10,0.0029,-0.0511,0.03,1.00,0.1887,0.1065,0.4573,1.1651,2.55,1.53,0.0059,0.0034,0.0086,0.0093,5.19,0.0340,0
R Inc (UDR),2017-06,6.28,0.17,0.0027,-0.0249,0.03,1.00,0.1911,0.0410,0.4679,1.2565,2.69,1.42,0.0061,0.0013,0.0035,0.0074,3.96,0.0328,1
R Inc (UDR),2017-09,6.66,0.16,0.0029,-0.0273,0.03,1.00,0.1894,0.0645,0.4741,1.2931,2.73,1.61,0.0061,0.0021,0.0057,0.0082,3.61,0.0407,1
R Inc (UDR),2017-12,6.93,0.17,0.0028,-0.0265,0.03,1.00,0.1893,0.2738,0.4748,1.2993,2.74,1.42,0.0062,0.0090,0.0245,0.0151,4.15,0.0354,1
R Inc (UDR),2018-03,14.02,0.12,0.0027,-0.0578,0.03,1.00,0.1933,0.3228,0.4774,1.2791,2.68,1.80,0.0064,0.0106,0.0284,0.0170,8.70,0.0359,0
R Inc (UDR),2018-06,14.11,0.12,0.0040,-0.0666,0.03,1.00,0.2153,0.0793,0.4868,1.3607,2.80,1.84,0.0073,0.0027,0.0075,0.0099,3.97,0.0327,0
R Inc (UDR),2018-09,13.87,0.11,0.0037,-0.0757,0.03,1.00,0.2092,0.0699,0.4963,1.4697,2.96,1.68,0.0073,0.0024,0.0072,0.0097,4.56,0.0398,0
Qurate Retail Inc (QRTEB),2016-03,39.54,1.44,0.0297,0.0530,0.16,0.35,0.0870,0.0397,0.4462,1.2976,2.91,2.71,0.0139,0.0063,0.0184,0.0280,5.70,0.0370,1
Qurate Retail Inc (QRTEB),2016-06,31.97,1.30,0.0269,0.0394,0.17,0.37,0.1048,0.0536,0.4373,1.2629,2.89,3.58,0.0174,0.0089,0.0257,0.0320,6.07,0.0636,1
Qurate Retail Inc (QRTEB),2016-09,31.62,1.53,0.0241,0.0591,0.16,0.35,0.0725,0.0265,0.4468,1.3019,2.91,2.29,0.0116,0.0042,0.0123,0.0267,5.02,0.0374,1
Qurate Retail Inc (QRTEB),2016-12,36.58,1.50,0.0235,0.0614,0.22,0.34,0.1229,0.0602,0.4440,1.3117,2.95,5.57,0.0267,0.0131,0.0387,0.0412,7.92,0.0596,1
Qurate Retail Inc (QRTEB),2017-03,36.09,1.46,0.0270,0.0548,0.17,0.35,0.0915,0.2179,0.4405,1.2803,2.91,2.37,0.0152,0.0361,0.1050,0.0300,14.20,0.0689,1
Qurate Retail Inc (QRTEB),2017-06,32.68,1.57,0.0301,0.0640,0.17,0.36,0.1080,0.0744,0.4370,1.2182,2.79,2.85,0.0182,0.0125,0.0350,0.0330,8.11,0.0586,1
Qurate Retail Inc (QRTEB),2017-09,34.41,1.53,0.0274,0.0638,0.17,0.35,0.0918,0.0501,0.4417,1.2677,2.87,2.99,0.0156,0.0085,0.0244,0.0283,2.36,0.0191,1
Qurate Retail Inc (QRTEB),2017-12,46.36,1.44,0.0191,0.0638,0.19,0.33,0.1277,0.2658,0.3889,0.9830,2.53,6.00,0.0247,0.0515,0.1301,0.0322,4.17,0.0479,1
Qurate Retail Inc (QRTEB),2018-03,35.47,1.09,0.0564,0.0196,0.17,0.35,0.0910,0.1189,0.4402,1.4056,3.19,3.00,0.0157,0.0205,0.0655,0.0244,6.13,0.0350,1
W.P. Carey Inc (WPC),2014-09,11.98,0.61,0.0624,-0.0420,0.02,1.00,0.3456,0.1395,0.4493,0.9886,2.20,1.46,0.0080,0.0032,0.0071,0.0165,0.69,0.0284,0
W.P. Carey Inc (WPC),2015-03,20.91,0.40,0.0238,-0.0448,0.03,1.00,0.3626,0.1639,0.4967,1.2125,2.44,1.67,0.0092,0.0041,0.0101,0.0180,0.18,0.0155,0
W.P. Carey Inc (WPC),2015-06,66.83,0.54,0.0261,-0.0395,0.03,1.00,0.4524,0.2661,0.5068,1.2627,2.49,2.26,0.0120,0.0071,0.0176,0.0205,2.44,0.0327,0
W.P. Carey Inc (WPC),2015-09,61.92,0.85,0.0215,-0.0069,0.02,1.00,0.2590,0.1013,0.5175,1.3197,2.55,1.12,0.0063,0.0024,0.0062,0.0160,1.09,0.0250,1
W.P. Carey Inc (WPC),2015-12,21.11,0.49,0.0180,-0.0258,0.03,1.00,0.3825,0.1925,0.5125,1.3072,2.55,2.07,0.0116,0.0058,0.0149,0.0204,1.28,0.0396,1
W.P. Carey Inc (WPC),2016-03,20.50,0.85,0.0307,-0.0066,0.03,1.00,0.3970,0.2125,0.5244,1.3430,2.56,2.22,0.0123,0.0066,0.0169,0.0182,24.81,0.0264,1
W.P. Carey Inc (WPC),2016-06,23.76,0.61,0.0200,-0.0167,0.03,1.00,0.4246,0.2378,0.5346,1.3930,2.61,1.97,0.0106,0.0059,0.0155,0.0199,247.00,0.0268,1
W.P. Carey Inc (WPC),2016-09,20.58,0.71,0.0247,-0.0123,0.03,1.00,0.4582,0.4925,0.5186,1.2979,2.50,2.33,0.0122,0.0131,0.0328,0.0212,51.20,0.0302,1
W.P. Carey Inc (WPC),2016-12,117.86,1.22,0.0184,0.0096,0.03,1.00,0.4093,0.2085,0.5253,1.3450,2.56,2.13,0.0111,0.0056,0.0144,0.0200,171.89,0.0368,1
W.P. Carey Inc (WPC),2017-03,43.60,0.71,0.0186,-0.0128,0.03,1.00,0.3843,0.2624,0.5091,1.2817,2.52,2.01,0.0103,0.0070,0.0177,0.0196,78.74,0.0268,1
W.P. Carey Inc (WPC),2017-09,65.91,0.89,0.0204,-0.0049,0.03,1.00,0.4603,0.3809,0.5177,1.3365,2.58,2.36,0.0116,0.0096,0.0249,-0.0024,6581.38,0.0320,1
W.P. Carey Inc (WPC),2017-12,48.12,0.72,0.0197,-0.0128,0.02,1.00,0.4426,0.3818,0.5182,1.3361,2.58,2.16,0.0106,0.0091,0.0236,0.0445,8.76,0.0305,1
W.P. Carey Inc (WPC),2018-03,33.69,0.69,0.0207,-0.0133,0.02,1.00,0.4243,0.3234,0.5296,1.3938,2.63,2.25,0.0103,0.0079,0.0207,0.0197,30.65,0.0235,1
W.P. Carey Inc (WPC),2018-09,35.48,0.69,0.0207,-0.0139,0.02,1.00,0.4782,0.3694,0.5475,1.5233,2.78,2.40,0.0118,0.0091,0.0253,-0.0022,1006.04,0.0302,1
InterContinental Hotels Group (IHG),2010-12,67.66,0.40,0.1734,-0.6092,0.47,0.52,0.0805,0.0828,1.5814,-2.0372,-1.29,2.33,0.0375,0.0385,-0.0497,0.0760,6.46,0.3676,0
InterContinental Hotels Group (IHG),2011-06,124.49,0.22,0.1795,-0.9632,0.40,0.59,0.2555,0.1916,1.6769,-3.7996,-2.27,6.82,0.1016,0.0762,-0.1726,0.1778,8.41,0.1185,0
InterContinental Hotels Group (IHG),2011-12,70.64,0.03,0.7080,-0.8288,0.28,0.55,0.3060,0.2905,0.8979,4.6667,5.20,-19.71,0.0859,0.0816,0.4239,0.1675,14.95,0.4355,0
InterContinental Hotels Group (IHG),2012-06,104.01,0.00,0.2676,-1.8094,0.61,0.58,0.3518,0.2580,2.6554,-1.9558,-0.74,11.79,0.2154,0.1580,-0.1163,0.3734,23.73,0.3850,0
InterContinental Hotels Group (IHG),2012-12,68.43,0.11,0.2648,-1.2982,0.62,0.57,0.2128,0.1818,1.9087,-1.9361,-1.01,-34.33,0.1324,0.1131,-0.1147,0.2455,20.32,0.5064,0
